game_id,name,boardgamedesigner,boardgameartist,yearpublished,minplayers,maxplayers,minage,playingtime,minplaytime,maxplaytime,boardgamepublisher,boardgamecategory,boardgamefamily,boardgamemechanic,AbstractGameRank_min,AbstractGameRank_min_date,AbstractGameRank_max,AbstractGameRank_max_date,first_date_in_ref,BoardGameRank_min,BoardGameRank_min_date,BoardGameRank_max,BoardGameRank_max_date,ChildrensGameRank_min,ChildrensGameRank_min_date,ChildrensGameRank_max,ChildrensGameRank_max_date,CustomizableRank_min,CustomizableRank_min_date,CustomizableRank_max,CustomizableRank_max_date,FamilyGameRank_min,FamilyGameRank_min_date,FamilyGameRank_max,FamilyGameRank_max_date,PartyGameRank_min,PartyGameRank_min_date,PartyGameRank_max,PartyGameRank_max_date,StrategyGameRank_min,StrategyGameRank_min_date,StrategyGameRank_max,StrategyGameRank_max_date,ThematicRank_min,ThematicRank_min_date,ThematicRank_max,ThematicRank_max_date,WarGameRank_min,WarGameRank_min_date,WarGameRank_max,WarGameRank_max_date,bgg_url
23685,1805: Sea of Glory,['Phil Fry'],"['Rodger B. MacGowan', 'Mark Mahaffey']",2009,2,2,12,480,480,480,['GMT Games'],"['Bluffing', 'Napoleonic', 'Nautical', 'Wargame']","['Components: Block Wargames', 'Players: Two Player Only Games']","['Chit-Pull System', 'Dice Rolling', 'Hexagon Grid', 'Secret Unit Deployment', 'Simulation']",,,,,2019-09-07,3217,2019-09-07,4215,2022-03-12,,,,,,,,,,,,,,,,,,,,,,,,,323,2019-11-02,408,2022-02-19,https://boardgamegeek.com/boardgame/23685
250664,Godtear,"['David Carl', 'Alex Hall', 'Steve Margetson']","['Thomas Lishman', 'Doug Telford']",2019,2,8,14,120,60,120,['Steamforged Games Ltd.'],"['Fantasy', 'Fighting', 'Miniatures']","['Category: Two players fighting games', 'Components: Miniatures', 'Crowdfunding: Kickstarter', 'Misc: LongPack Games', 'Players: Two Player Only Games']","['Area Majority / Influence', 'Grid Movement', 'Once-Per-Game Abilities', 'Variable Player Powers']",,,,,2020-03-07,4216,2022-03-12,4895,2020-03-14,,,,,,,,,,,,,,,,,1539,2020-08-29,1600,2021-07-17,,,,,847,2022-03-05,1280,2020-03-28,https://boardgamegeek.com/boardgame/250664
142,Vino,['Christwart Conrad'],['Franz Vohwinkel'],1999,3,5,12,90,90,90,"['Goldsieber Spiele', 'Rio Grande Games']",['Economic'],"['Admin: Better Description Needed!', 'Components: Marbles', 'Country: Italy', 'Food & Drink: Wine']","['Area Majority / Influence', 'Commodity Speculation', 'Simultaneous Action Selection']",,,,,2019-09-07,3168,2019-09-07,4217,2022-03-12,,,,,,,,,,,,,,,,,1242,2019-09-07,1584,2022-03-12,,,,,,,,,https://boardgamegeek.com/boardgame/142
85204,Kings of War,['Alessio Cavatore'],"['Robin Carey', 'Roberto Cirillo', 'Heath Foley', 'Des Hanley', 'Ralph Horsley', 'Alan Lathwell', 'Michael Rechlin', 'ShenFei', 'Jonas Springborg', 'Luigi Terzi']",2012,2,0,0,60,60,60,['Mantic Games'],"['Book', 'Fantasy', 'Miniatures', 'Wargame']",['Game: Kings of War'],"['Dice Rolling', 'Line of Sight', 'Variable Player Powers']",,,,,2019-09-07,3209,2019-09-07,4218,2022-03-12,,,,,,,,,,,,,,,,,,,,,,,,,481,2019-10-05,602,2022-03-12,https://boardgamegeek.com/boardgame/85204
686,Dr. Jekyll & Mr. Hyde,['Wolfgang Werner'],"['Carsten Fuhrmann', 'Robert Korschofski', 'Amelia Sales']",1997,3,4,10,60,60,60,"['Bambus Spieleverlag', 'Mont Tàber']","['Bluffing', 'Card Game']","['Books: Dr. Jekyll and Mr. Hyde', 'Theme: Mad Science / Mad Scientist']",['Trick-taking'],,,,,2019-09-07,3275,2019-09-07,4219,2022-03-12,,,,,,,,,,,,,,,,,1233,2019-09-07,1552,2022-03-12,,,,,,,,,https://boardgamegeek.com/boardgame/686
188178,Draconis Invasion,['Jeff Lai'],"['Juan Pablo Fernández', 'Vuk Kostic', 'Manthos Lappas', 'Grzegorz Pedrycz', 'Unrealsmoker']",2016,1,6,14,90,30,90,['KEJI Inc'],"['Card Game', 'Fantasy']","['Crowdfunding: Kickstarter', 'Digital Implementations: Tabletopia']","['Deck, Bag, and Pool Building', 'Open Drafting']",,,,,2019-09-07,3681,2019-09-07,4253,2021-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/188178
282776,Tumble Town,['Kevin Russ'],"['Katy Grierson', 'Katie Khau', 'Kevin Russ']",2021,1,4,8,45,45,45,['Weird Giraffe Games'],"['American West', 'City Building', 'Dice', 'Puzzle']","['Crowdfunding: Kickstarter', 'Mechanism: Tableau Building']","['Contracts', 'Dice Rolling', 'End Game Bonuses', 'Pattern Building', 'Scenario / Mission / Campaign Game', 'Set Collection', 'Solo / Solitaire Game', 'Variable Player Powers']",,,,,2021-06-12,4221,2022-03-12,4978,2021-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/282776
249689,Sovereign Skies,['Aaron Andrew Wilson'],['Giacomo Tappainer'],2020,1,4,10,60,30,60,['Deep Water Games'],"['Political', 'Science Fiction', 'Space Exploration']",['Crowdfunding: Kickstarter'],"['Action Queue', 'Area Majority / Influence', 'Rondel', 'Set Collection']",,,,,2021-03-27,4179,2022-02-05,5003,2021-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/249689
8130,Die Fugger,['Klaus-Jürgen Wrede'],['Alexander Jung'],2003,2,4,10,45,45,45,['Adlung-Spiele'],"['Card Game', 'Economic', 'Medieval']","['Admin: Better Description Needed!', 'Occupation: Merchant']",['Commodity Speculation'],,,,,2019-09-07,3206,2019-09-07,4237,2022-03-05,,,,,,,,,,,,,,,,,1236,2019-09-07,1573,2022-03-05,,,,,,,,,https://boardgamegeek.com/boardgame/8130
138166,Huida de Silver City,"['Diego M. Lobariñas Criserá', 'Adrián Ferreiro']",['Saray García'],2013,1,4,12,120,120,120,"['Last Level', 'Peká Editorial']","['Fighting', 'Horror', 'Zombies']",['Crowdfunding: Verkami'],"['Cooperative Game', 'Dice Rolling', 'Hand Management', 'Role Playing', 'Team-Based Game', 'Variable Player Powers']",,,,,2019-09-07,3388,2019-09-07,4230,2022-02-26,,,,,,,,,,,,,,,,,,,,,556,2019-09-14,682,2022-03-12,,,,,https://boardgamegeek.com/boardgame/138166
163056,Musée,['Alf Seegert'],"['William Blake', 'Hieronymus Bosch', 'Sandro Botticelli', 'Pieter Bruegel the Elder', 'Thomas Cole', 'Leonardo da Vinci', 'Caspar David Friedrich', 'El Greco', 'Katsushika Hokusai', 'Gustav Klimt', 'Andrew Long', 'Franz Marc', 'Claude Monet', 'Pixel Productions Inc.', 'Nicolas Poussin', 'Raphael (I)', 'Joseph Mallord William Turner', 'Jan van Eck', 'Vincent van Gogh', 'Johannes Vermeer']",2014,2,4,8,30,30,30,"['Eagle-Gryphon Games', 'MTS Games']",['Card Game'],"['Crowdfunding: Kickstarter', 'Series: Bookshelf (Gryphon Games)', 'Theme: Art', 'Theme: Painting / Paintings']","['Hand Management', 'Pattern Building', 'Set Collection']",,,,,2019-09-07,3296,2019-09-07,4275,2022-03-05,,,,,,,,,842,2019-09-07,1127,2022-03-05,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/163056
321108,Riverside,"['Eilif Svensson', 'Åsmund Svensson']",['Gjermund Bohne'],2021,1,6,10,25,15,25,"['Chilifox Games', 'Kobold Spieleverlag', 'Matagot']","['Dice', 'Economic']","['Crowdfunding: Spieleschmiede', 'Mechanism: Roll-and-Write']","['Dice Rolling', 'Modular Board', 'Paper-and-Pencil']",,,,,2022-01-08,4226,2022-03-12,4928,2022-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/321108
201455,Assault of the Giants,['Andrew Parks'],[],2017,3,6,14,150,60,150,['WizKids (I)'],"['Fantasy', 'Miniatures']","['Setting: Dungeons & Dragons', 'Versions & Editions: Board Game Versions of Role-Playing Games']","['Action Retrieval', 'Area Majority / Influence', 'Dice Rolling', 'Hand Management', 'Open Drafting', 'Trading', 'Variable Player Powers']",,,,,2019-09-07,3250,2019-09-07,4227,2022-03-12,,,,,,,,,,,,,,,,,1240,2019-09-07,1572,2022-03-12,,,,,,,,,https://boardgamegeek.com/boardgame/201455
235902,Natives,"['Alexey Konnov', 'Alexey Paltsev', 'Anatoliy Shklyarov', 'Trehgrannik']","['Fiore GmbH', 'Victor Zaburdaev']",2017,2,4,8,40,20,40,"['Cosmodrome Games', 'KOSMOS']","['American West', 'Card Game']","['Digital Implementations: Tabletopia', 'Theme: Native Americans / First Peoples']","['Deck, Bag, and Pool Building', 'Open Drafting']",,,,,2019-09-07,4058,2021-04-03,4820,2019-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/235902
262274,"D6: Dungeons, Dudes, Dames, Danger, Dice and Dragons!","['Anthony Coffey', 'Jesse Labbe']","['Anthony Coffey', 'Jesse Labbe']",2020,1,4,14,90,90,90,['Certifiable Studios'],['Fantasy'],"['Admin: Better Description Needed!', 'Crowdfunding: Kickstarter', 'Players: Games with Solitaire Rules']","['Action Points', 'Chit-Pull System', 'Contracts', 'Cooperative Game', 'Dice Rolling', 'Narrative Choice / Paragraph', 'Role Playing', 'Solo / Solitaire Game', 'Stat Check Resolution', 'Take That', 'Team-Based Game', 'Variable Player Powers']",,,,,2020-07-04,4109,2021-08-07,4857,2020-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/262274
130827,Rumble in the Dungeon,['Julie Saffre'],['Kwanchai Moriya'],2012,3,6,8,20,20,20,"['Asmodee', 'Cool Mini Or Not', 'Flatlined Games', 'Heidelberger Spieleverlag', 'IELLO']","['Bluffing', 'Deduction', 'Party Game']",['Misc: LongPack Games'],"['Modular Board', 'Pick-up and Deliver', 'Point to Point Movement', 'Secret Unit Deployment']",,,,,2019-09-07,3547,2019-09-07,4230,2022-03-12,,,,,,,,,,,,,230,2019-09-21,292,2022-02-05,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/130827
217099,Seeders from Sereis: Exodus,['Serge Macasdar'],"['François Baranger', 'Gaël Lannurien']",2017,2,4,14,120,120,120,"['Sweet Games', 'WizKids (I)']","['Science Fiction', 'Space Exploration']","['Crowdfunding: Spieleschmiede', 'Misc: LongPack Games']","['Auction/Bidding', 'Deck, Bag, and Pool Building', 'Open Drafting', 'Worker Placement']",,,,,2019-09-07,3866,2019-10-19,4237,2021-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/217099
292033,Funkoverse Strategy Game: DC Comics 101,['Prospero Hall'],[],2019,2,2,10,60,20,60,['Funko Games'],"['Fighting', 'Miniatures']","['Comic Books: Batman', 'Comic Books: DC Universe', 'Game: Funkoverse Strategy Game – DC Comics', 'Players: Two Player Only Games', 'Theme: Superheroes']","['Action Points', 'Dice Rolling', 'Grid Movement', 'Variable Player Powers']",,,,,2021-02-27,4160,2021-06-26,4260,2021-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/292033
217475,Twenty One,"['Steffen Benndorf', 'Reinhard Staupe']",['Oliver Freudenreich'],2017,2,6,8,15,15,15,"['Nürnberger-Spielkarten-Verlag', 'White Goblin Games']",['Dice'],"['Mechanism: Roll-and-Write', 'Series: NSV Middys (Nürnberger Spielkartenverlag)']","['Dice Rolling', 'Paper-and-Pencil']",,,,,2019-09-07,3823,2019-09-14,4234,2022-03-05,,,,,,,,,1022,2020-07-18,1162,2022-03-05,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/217475
10653,Pirates of the Spanish Main,"['James Ernest', 'Michael Mulvihill', 'Mike Selinker']","['Sandra Garavito', 'Ethan Pasternack']",2004,2,10,10,30,30,30,"['WizKids (I)', 'Fanpro', 'Topps']","['Collectible Components', 'Exploration', 'Fighting', 'Miniatures', 'Nautical', 'Pirates', 'Wargame']","['Collectible: Collectible Miniatures Games', 'Components: Miniatures', 'Movies: Pirates of the Caribbean', 'Region: South China Sea']","['Dice Rolling', 'Measurement Movement', 'Pick-up and Deliver', 'Variable Player Powers', 'Variable Set-up']",,,,,2019-09-07,3673,2019-09-07,4234,2022-03-12,,,,,170,2019-09-07,179,2020-02-08,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/10653
162107,Doodle City,"['Eilif Svensson', 'Kristian Amundsen Østby']",['Gjermund Bohne'],2014,1,6,8,30,30,30,"['999 Games', 'Aporta Games']",['City Building'],"['Mechanism: Dice Drafting', 'Mechanism: Roll-and-Write']","['Dice Rolling', 'Line Drawing', 'Network and Route Building', 'Paper-and-Pencil']",,,,,2019-09-07,3301,2019-09-07,4235,2022-02-19,,,,,,,,,882,2019-09-07,1175,2022-02-26,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/162107
90009,Eselsbrücke,"['Stefan Dorra', 'Ralf zur Linde']","['Hami', 'Michael Menzel']",2011,3,12,8,45,30,45,"['Mandoo Games', 'Schmidt Spiele', 'Swan Panasia Co., Ltd.']",['Memory'],[],"['Memory', 'Storytelling']",,,,,2019-09-07,3520,2019-09-07,4236,2022-03-12,,,,,,,,,876,2019-09-14,1118,2022-03-12,165,2019-09-07,212,2022-03-05,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/90009
293835,Oltréé,"['Antoine Bauza', 'John Grümph']",['Vincent Dutrait'],2021,2,4,8,120,60,120,"['Studio H', 'Board Game Box', 'Galakta', 'GateOnGames', 'Hachette Board Games UK', 'Maldito Games']",[],"['Admin: Better Description Needed!', 'Versions & Editions: Board Game Versions of Role-Playing Games']","['Cooperative Game', 'Dice Rolling', 'Events', 'Scenario / Mission / Campaign Game', 'Storytelling']",,,,,2022-01-29,4237,2022-03-12,4970,2022-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/293835
193238,Tunisia II,"['Dean Essig', 'John Kisner']","['Nicolás Eskubi', 'Dean Essig']",2016,1,2,0,3000,120,3000,['Multi-Man Publishing'],"['Wargame', 'World War II']","['Country: Tunisia', 'History: World War II (Africa)', 'Series: Operational Combat Series (MMP)']","['Dice Rolling', 'Hexagon Grid', 'Simulation', 'Zone of Control']",,,,,2019-09-07,3830,2020-04-11,4254,2022-03-05,,,,,,,,,,,,,,,,,,,,,,,,,234,2021-11-13,285,2019-09-07,https://boardgamegeek.com/boardgame/193238
181161,Brick Party,['Luca Bellini'],['Erika Signini'],2015,2,9,5,30,15,30,"['Black Monk', 'Heidelberger Spieleverlag', 'IELLO', 'Post Scriptum', 'Raven Distribution', 'Renegade Game Studios', 'SD Games']","['Action / Dexterity', 'Party Game', 'Real-time']",[],"['Cooperative Game', 'Hand Management']",,,,,2019-09-07,3550,2019-09-07,4251,2022-01-22,,,,,,,,,,,,,191,2019-09-07,241,2022-02-26,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/181161
1472,Five Crowns,['Marsha J. Falco'],[],1996,1,7,8,30,30,30,"['Set Enterprises, Inc.', '999 Games', 'AMIGO', 'Gigamic', 'Nordic Games GmbH']",['Card Game'],"['Misc: Lowest Score Wins', 'Traditional Card Games: Rummy']","['Hand Management', 'Set Collection']",,,,,2019-09-07,4076,2021-03-06,4349,2019-11-30,,,,,,,,,1182,2019-10-05,1308,2021-11-27,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/1472
18243,Parthenon: Rise of the Aegean,"['Jason Hawkins', 'Andrew Parks']","['Jason Hawkins', 'Jessica Ney', 'Stephen Graham Walsh']",2005,3,6,12,120,120,120,"['Siren Bridge Publishing', 'Z-Man Games']","['Ancient', 'City Building', 'Civilization', 'Economic', 'Mythology', 'Nautical', 'Negotiation', 'Transportation']","['Components: Map (Continental / National scale)', 'Country: Greece', 'Region: Aegean Sea']","['Pick-up and Deliver', 'Set Collection', 'Trading', 'Voting']",,,,,2019-09-07,3147,2019-09-07,4241,2022-03-12,,,,,,,,,,,,,,,,,1253,2019-09-07,1601,2022-03-12,,,,,,,,,https://boardgamegeek.com/boardgame/18243
257966,Passing Through Petra,['J. Alex Kevern'],['Janos Orban'],2018,2,4,14,60,60,60,['Renegade Game Studios'],"['Ancient', 'Economic']","['Country: Jordan', 'Theme: Deserts']","['Open Drafting', 'Resource to Move', 'Set Collection', 'Worker Placement']",,,,,2019-09-07,3916,2021-01-09,4244,2022-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/257966
211454,VOLT,['Emerson Matsuuchi'],"['Annika Brüning', 'Marina Fahrenbach', 'Steven Hamilton']",2018,2,4,10,45,30,45,"['HeidelBÄR Games', 'Asmodee', 'Asmodee China', 'Galakta', 'Popcorn Games']","['Fighting', 'Miniatures', 'Science Fiction']","['Components: Game Box Used In Play', 'Digital Implementations: Yucata', 'Theme: Robots']","['Action Queue', 'Grid Movement', 'Simultaneous Action Selection', 'Variable Player Powers']",,,,,2020-02-01,4101,2020-12-12,4953,2020-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/211454
252265,Passtally,['Masaki Suga (須賀 正樹)'],['Saori Shibata (柴田 沙央里)'],2018,2,3,8,40,30,40,"['analog lunchbox (アナログランチボックス)', 'Pandasaurus Games']","['Abstract Strategy', 'Puzzle']",[],"['Network and Route Building', 'Tile Placement']",179,2022-02-12,193,2022-03-12,2021-08-21,4047,2021-08-28,4244,2022-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/252265
322421,Aqua Garden,['Totsuca Chuo'],"['Urabe Rocinante', '別府さい (Sai Beppu)']",2021,1,4,15,60,40,60,"['uchibacoya', 'Underdog Games (II)']","['Animals', 'Puzzle']","['Animals: Coral / Jellyfish / Anemones', 'Animals: Fish / Fishes', 'Animals: Sharks', 'Components: Meeples (Animal) / Animeeples', 'Crowdfunding: Kickstarter', 'Theme: Nature']","['Closed Drafting', 'Set Collection', 'Time Track']",,,,,2021-11-27,4235,2022-03-05,4949,2021-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/322421
207208,Armageddon,"['Chris Marling', 'David Thompson (I)']",['Markus Erdt'],2016,3,4,12,90,90,90,['Queen Games'],['City Building'],['Theme: Post-Apocalyptic'],"['Auction/Bidding', 'Worker Placement']",,,,,2019-09-07,3448,2019-09-14,4246,2022-03-12,,,,,,,,,,,,,,,,,1350,2020-04-04,1585,2022-03-12,,,,,,,,,https://boardgamegeek.com/boardgame/207208
216798,Telestrations: 6 Player Family Pack,[],[],2014,4,6,8,20,15,20,"['Goliath Games', 'The Op']","['Humor', 'Party Game']","['Components: Sand Timers', 'Game: Telestrations', 'Misc: LongPack Games']","['Line Drawing', 'Paper-and-Pencil']",,,,,2020-02-22,4238,2022-03-05,4996,2020-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/216798
322563,Dice Throne: Season One ReRolled – Pyromancer v. Shadow Thief,"['Nate Chatellier', 'Manny Trembley']",['Manny Trembley'],2021,2,2,8,40,20,40,"['Roxley', 'Grimspire', 'Lavka Games', 'Lucky Duck Games']","['Card Game', 'Dice', 'Fantasy', 'Fighting']","['Crowdfunding: Kickstarter', 'Game: Dice Throne', 'Players: Two Player Only Games']","['Dice Rolling', 'Take That', 'Team-Based Game', 'Variable Player Powers']",,,,,2022-02-05,4248,2022-03-12,4761,2022-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/322563
1992,Stop Thief,['Robert Doyle'],['Robert Doyle'],1979,2,4,10,30,30,30,"['Alga', 'Borras Plana S.A.', 'Clipper', 'Editrice Giochi', 'Miro Company', 'Parker Brothers']","['Deduction', 'Electronic']",['Mechanism: Hidden Movement'],"['Dice Rolling', 'Grid Movement', 'Hidden Movement', 'Memory']",,,,,2019-09-07,3509,2019-09-07,4250,2022-02-26,,,,,,,,,984,2019-10-05,1229,2022-03-12,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/1992
316080,KeyForge: Dark Tidings,"['Brad Andres', 'Richard Garfield']",[],2021,2,2,14,45,15,45,"['Fantasy Flight Games', 'Asmodee China', 'Asmodee Italia', 'Korea Boardgames Co., Ltd.', 'Rebel Sp. z o.o.']","['Card Game', 'Fantasy', 'Fighting']","['Category: Two players fighting games', 'Components: Unique Game', 'Game: KeyForge', 'Players: Two Player Only Games']","['Hand Management', 'Take That']",,,,,2021-09-11,4220,2022-03-05,4989,2021-09-11,,,,,,,,,,,,,,,,,1566,2022-01-29,1653,2021-09-11,,,,,,,,,https://boardgamegeek.com/boardgame/316080
193428,Street Fighter: The Miniatures Game,"['Alex Tune', 'Joe Vargas']","['Gnomo Del Bosque', 'Mauricio Herrera']",2021,2,6,14,90,30,90,['Jasco Games'],"['Card Game', 'Fighting', 'Miniatures', 'Video Game Theme']","['Admin: Better Description Needed!', 'Crowdfunding: Kickstarter']","['Campaign / Battle Card Driven', 'Deck, Bag, and Pool Building', 'Dice Rolling', 'Hand Management', 'Team-Based Game', 'Variable Player Powers']",,,,,2021-06-12,4174,2022-01-08,4975,2021-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/193428
222,Space Beans,['Uwe Rosenberg'],['Björn Pertoft'],1999,2,6,10,40,40,40,"['AMIGO', 'Mercurio', 'Midgaard Games', 'Rio Grande Games']","['Card Game', 'Science Fiction']",['Game: Bohnanza'],"['Open Drafting', 'Set Collection']",,,,,2019-09-07,3429,2019-09-07,4252,2022-03-12,,,,,,,,,968,2019-09-07,1227,2022-03-12,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/222
4050,Fortress Europa,"['John Edwards', 'Richard Hamblen', 'Alan R. Moon']","['John Edwards', 'Charles Kibler', 'Rodger B. MacGowan', 'Alan R. Moon', 'Dale Sheaffer']",1978,2,2,12,240,240,240,"['The Avalon Hill Game Co', 'Jedko Games', 'Kokusai-Tsushin Co., Ltd. (国際通信社)']","['Wargame', 'World War II']","['Components: Map (Continental / National scale)', 'Players: Two Player Only Games', 'Theme: Weather']","['Dice Rolling', 'Grid Movement', 'Hexagon Grid', 'Movement Points', 'Scenario / Mission / Campaign Game', 'Simulation', 'Sudden Death Ending', 'Zone of Control']",,,,,2019-09-07,3449,2019-09-07,4265,2022-03-05,,,,,,,,,,,,,,,,,,,,,,,,,637,2020-03-28,721,2022-03-05,https://boardgamegeek.com/boardgame/4050
283792,SpaceShipped,['Lucas Gentry'],"['Sara Beauvais', 'Marty Cobb', 'Daniel Ido']",2019,1,1,8,30,10,30,"['Button Shy', 'Salt & Pepper Games']","['Card Game', 'Economic', 'Print & Play', 'Science Fiction']","['Components: Multi-Use Cards', 'Contests: Button Shy Game Design Contests and Challenges', 'Game: SpaceShipped', 'Players: Solitaire Only Card Games', 'Players: Solitaire Only Games', 'Series: Wallet Games (Button Shy)', 'Setting: Pocket Universe (Button Shy)']","['Commodity Speculation', 'Solo / Solitaire Game']",,,,,2021-06-05,4237,2022-02-26,4956,2021-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/283792
158815,At Any Cost: Metz 1870,['Hermann Luttmann'],['Rodger B. MacGowan'],2018,1,2,14,480,120,480,['GMT Games'],"['Post-Napoleonic', 'Wargame']","['Cities: Metz (France)', 'Country: France', 'History: Franco-Prussian War', 'Region: Lorraine (France)', 'Series: Blind Swords System']","['Chit-Pull System', 'Dice Rolling', 'Hexagon Grid', 'Simulation']",,,,,2019-09-07,3777,2019-11-16,4255,2022-03-12,,,,,,,,,,,,,,,,,,,,,,,,,269,2020-03-14,310,2019-10-05,https://boardgamegeek.com/boardgame/158815
275996,Shaolia: Warring States,"['Hani Chang', 'Gunho Kim']",['Sophia Kang'],2020,2,4,14,60,30,60,['Bad Comet'],"['Civilization', 'Fantasy', 'Territory Building']",['Crowdfunding: Kickstarter'],"['Dice Rolling', 'Worker Placement']",,,,,2021-04-03,4241,2022-03-05,4998,2021-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/275996
7571,Winds of Plunder,['Al Newman'],"['Knut Grünitz', 'Mike Lemick', 'Rodger B. MacGowan', 'Mark Simonitch']",2007,3,5,10,120,120,120,['GMT Games'],['Pirates'],[],"['Action Points', 'Auction/Bidding', 'Take That', 'Voting']",,,,,2019-09-07,3183,2019-09-07,4257,2022-03-12,,,,,,,,,,,,,,,,,1239,2019-09-07,1576,2022-03-12,536,2019-09-21,679,2022-03-12,,,,,https://boardgamegeek.com/boardgame/7571
197439,The Fog of War,['Geoff Engelstein'],['William Bricker'],2016,2,2,10,120,90,120,['Stronghold Games'],"['Bluffing', 'World War II']","['Players: Two Player Only Games', 'Series: The Great Designers (Stronghold Games)']","['Advantage Token', 'Area Movement', 'Betting and Bluffing', 'Hand Management', 'Secret Unit Deployment', 'Sudden Death Ending', 'Turn Order: Stat-Based']",,,,,2019-09-07,3468,2019-09-07,4258,2022-03-12,,,,,,,,,,,,,,,,,,,,,,,,,426,2020-04-04,487,2022-03-12,https://boardgamegeek.com/boardgame/197439
296512,The Game: Quick & Easy,['Steffen Benndorf'],['Oliver Freudenreich'],2020,2,5,10,10,8,10,"['Nürnberger-Spielkarten-Verlag', 'dV Giochi', 'Oya', 'Pandasaurus Games', 'Popcorn Games', 'White Goblin Games']","['Card Game', 'Number']","['Game: The Game', 'Players: Games with Solitaire Rules', 'Series: NSV Middys (Nürnberger Spielkartenverlag)']","['Cooperative Game', 'Hand Management']",,,,,2021-01-23,4257,2022-03-05,4962,2021-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/296512
912,Pacific Victory: War in the Pacific 1941-45,['Tom Dalgliesh'],['Eric Hotz'],2000,2,2,12,240,120,240,"['Columbia Games', 'Tilsit']","['Nautical', 'Wargame', 'World War II']","['Components: Block Wargames', 'History: World War II (Pacific)', 'Players: Two Player Only Games']","['Dice Rolling', 'Secret Unit Deployment', 'Simulation']",,,,,2020-04-18,3487,2020-04-18,4260,2022-03-12,,,,,,,,,,,,,,,,,,,,,,,,,461,2020-04-18,545,2022-03-12,https://boardgamegeek.com/boardgame/912
320698,Blitz Bowl: Season 2,['James M. Hewitt'],[],2020,2,2,8,60,30,60,['Games Workshop Ltd.'],"['Fantasy', 'Fighting', 'Miniatures', 'Sports']","['Game: Blood Bowl', 'Players: Two Player Only Games', 'Series: Specialist Games (Games Workshop)', 'Setting: Warhammer Fantasy Board Games', 'Theme: Fantasy Sports']","['Dice Rolling', 'Grid Movement', 'Variable Player Powers']",,,,,2021-08-07,4261,2022-03-12,4974,2021-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/320698
174802,VENOM Assault,"['Jeff Arbough', 'Michael Knight', 'Dave Ploense']","['Phil Cho', 'Roberto Garcia', 'Roger Bonet Martinez']",2016,1,5,13,120,60,120,['Spyglass Games'],"['Card Game', 'Fighting', 'Science Fiction']","['Crowdfunding: Kickstarter', 'Digital Implementations: Tabletopia']","['Cooperative Game', 'Deck, Bag, and Pool Building', 'Dice Rolling', 'Hand Management']",,,,,2019-09-07,4120,2020-08-08,4387,2021-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/174802
